,Claimfile,Density,TigrisXLfile,agrclaim,inbreiding,natureclaim,naturepolicymap,policyweightnature,pumping,recvalue,restrictionnatureweight,spreidingratio,valuenaturelocation
1948,True,True,3,False,False,1,3,1,False,False,True,True,2
1949,False,True,3,False,True,2,2,4,False,False,True,True,1
1950,False,True,4,False,True,2,2,1,True,True,True,True,2
1951,False,False,3,False,True,2,2,1,False,True,False,True,2
1952,True,False,1,True,False,3,2,1,True,True,False,True,3
1953,False,True,2,True,True,2,3,2,True,True,False,True,2
1954,False,True,2,True,False,1,1,1,True,True,True,True,1
1955,True,True,3,True,False,2,1,2,False,False,False,False,3
1956,True,False,1,False,True,3,2,2,True,True,False,False,2
1957,False,False,3,False,True,1,3,1,False,True,True,False,1
1958,True,True,4,False,False,2,1,4,True,False,True,False,2
1959,True,True,4,False,False,3,1,2,False,True,True,True,1
1960,True,False,2,False,False,2,1,4,True,False,True,False,2
1961,True,True,3,False,False,1,1,2,True,False,True,True,2
1962,True,False,1,False,True,2,2,3,False,False,True,False,1
1963,True,False,2,True,False,3,3,2,True,True,True,False,1
1964,False,True,3,True,False,2,3,3,True,True,False,False,1
1965,False,True,3,False,True,3,3,1,True,True,False,True,2
1966,True,True,1,True,False,2,1,3,True,True,False,True,3
1967,True,True,4,False,True,3,1,2,False,False,True,False,2
1968,False,True,1,True,False,1,1,1,True,True,False,False,1
1969,False,True,3,True,True,3,3,4,False,False,True,False,2
1970,False,True,4,False,False,1,2,3,True,True,False,True,2
1971,False,True,1,True,False,3,1,2,False,True,False,True,1
1972,False,True,1,True,False,3,2,1,False,False,False,False,1
1973,False,False,1,False,True,1,2,3,False,True,False,True,1
1974,True,True,2,False,False,1,1,3,True,False,False,True,3
1975,False,True,4,False,True,2,2,4,False,False,False,False,1
1976,True,True,1,False,True,3,3,2,True,False,True,False,3
1977,False,True,3,True,False,3,3,2,True,False,False,False,3
1978,True,True,3,True,True,3,2,1,True,True,False,False,2
1979,True,False,1,False,False,2,2,4,False,True,True,True,1
1980,True,True,3,False,True,2,3,2,True,True,False,True,3
1981,False,True,3,True,True,3,2,4,False,True,False,True,2
1982,False,False,3,True,True,3,1,4,True,False,True,False,3
1983,True,True,3,True,True,2,3,3,False,False,True,False,1
1984,False,True,1,True,True,3,2,4,True,True,False,False,3
1985,True,True,2,True,False,2,3,1,False,False,False,False,1
1986,False,False,4,False,False,1,1,3,True,False,False,False,3
1987,False,False,2,True,True,2,2,1,False,False,False,True,1
1988,False,False,4,True,True,1,1,1,True,False,False,True,1
1989,False,False,4,False,False,1,3,4,False,False,False,True,3
1990,True,True,1,True,True,1,3,3,False,True,False,False,2
1991,False,False,3,False,False,3,3,2,True,False,True,True,1
1992,True,False,2,True,True,2,1,3,True,True,False,False,2
1993,False,False,1,False,True,2,1,2,True,False,True,True,3
1994,False,False,4,True,False,2,1,2,True,True,False,False,3
1995,True,False,2,True,False,3,3,2,False,True,False,False,3
1996,True,False,1,True,False,1,3,2,False,False,True,True,3
1997,True,False,1,True,True,1,1,4,False,True,True,True,1
1998,False,False,1,False,False,1,2,1,False,True,True,True,2
1999,False,False,3,False,True,2,2,4,False,True,False,True,1
